-87.9351438594214,42.0008891160733
-87.9352110270025,42.0008166414395
-87.9352913395019,42.0007270089503
-87.9355119638359,42.0004807819356
-87.935742479391,42.0002581230131
-87.9358450594007,42.0001590393819
-87.9359035682154,42.0001049753824
-87.9359860821682,42.0000137498723
-87.9363278406621,41.9996032694624
-87.9366154497264,41.9992333794419
-87.9367712886727,41.9990232482787
-87.9368759749499,41.998881847153
-87.9369340881018,41.998803355107
-87.9370616489066,41.9986123624622
-87.9370795092646,41.9985857419646
-87.9390544588689,41.9982610401386
-87.9398289651833,41.9981374594415
-87.9398944139976,41.9981270162374
-87.9400202083582,41.9981069426279
-87.9400500790663,41.9989606905132
-87.9400819857009,41.9998725169338
-87.9400918118104,42.0001534325093
-87.9401140825235,42.0007893182664
-87.9399299489268,42.0007921645549
-87.938971537455,42.0008063318857
-87.9380204405088,42.0008253297318
-87.9370608165565,42.000844489765
-87.9363942370266,42.0008577960513
-87.9353994752287,42.000882652938
-87.9352683266689,42.0008859284254
-87.9352150310763,42.0008872608702
-87.9351438594214,42.0008891160733
NaN,NaN
-87.9351438594214,42.0008891160733
-87.9350947345648,42.0009378582963
-87.9351669454087,42.0033327939676
-87.9351918306233,42.0043042829769
-87.9352072528669,42.0049064164857
-87.9352283461747,42.0057297026078
-87.9352309173051,42.0058301464459
-87.935230943712,42.0058312222632
-87.9352334401498,42.0059401069948
-87.9352808240102,42.0080080521778
-87.9352875319292,42.0081514336831
-87.935101136464,42.0081534550974
-87.9350307063489,42.0081542266405
-87.9348729939064,42.0081559298133
-87.9342597611547,42.008164006837
-87.9335941970091,42.0081733272641
-87.9335803620827,42.0081735257887
-87.9335629462017,42.0080185337924
-87.9335462881133,42.0073287516366
-87.933543122499,42.0071977960024
-87.9335059541226,42.0056587279156
-87.9335055595262,42.0055649707241
-87.9334848679789,42.0054237132022
-87.9334828499362,42.0054234397112
-87.9331194547537,42.0053737217585
-87.9327536412331,42.005323673145
-87.932382339807,42.0052728742406
-87.9320187735793,42.0052231302524
-87.9312858860302,42.0051228530336
-87.9312849522889,42.0051227262743
-87.9309175641393,42.0050725345732
-87.9308754468249,42.0050667805201
-87.9306239500485,42.0050339834688
-87.9303257888854,42.0049951002727
-87.9303291877111,42.0050707448594
-87.9303331073185,42.0051580104163
-87.9299835976553,42.0051071924418
-87.9299693830264,42.0051051062987
-87.929690942562,42.0050642543475
-87.9296346060735,42.0050559910373
-87.9292508186754,42.0049957090265
-87.9291446037416,42.0050726666036
-87.9291013725465,42.0051039875894
-87.9289362853111,42.00521748246
-87.9287711497293,42.0053356118713
-87.928605997648,42.0054556674112
-87.9284403371959,42.0055745628656
-87.9282731431834,42.0056926678259
-87.9281064636296,42.0058107770999
-87.9280009220222,42.0058855625775
-87.9279397834421,42.0059288888709
-87.9277735944269,42.0060489340478
-87.9276074084662,42.0061689789918
-87.9274412218808,42.00628902369
-87.9272745220494,42.0064086766529
-87.9271068110766,42.0065263883887
-87.9269395949156,42.0066460362878
-87.9267723646295,42.0067672261294
-87.9266041207371,42.0068868616612
-87.9264358725176,42.0070064996722
-87.9262671147439,42.0071257432063
-87.9260983452752,42.0072461444992
-87.9259300668954,42.007368481943
-87.9258460450774,42.0074288057751
-87.9257612875486,42.0074896538186
-87.925658581016,42.0075632726656
-87.9255822921052,42.0076179515093
-87.9254539118054,42.0077149116719
-87.925168116458,42.0075328172119
-87.9244807851382,42.0070948780326
-87.9244469695756,42.0070733336361
-87.9243576083803,42.007016397012
-87.9242693393489,42.0069601557477
-87.9237323741928,42.0066174143826
-87.9236888964606,42.0065896608392
-87.9227581263738,42.0059955426452
-87.9225932507269,42.0058881294186
-87.9225593662634,42.0058660545858
-87.9222967584876,42.0055686972584
-87.9222479329929,42.0055134134296
-87.9221993880586,42.0054564976494
-87.9210960715875,42.0041628993143
-87.9208573991078,42.0038830562711
-87.9205953553935,42.0038853972688
-87.9206124752787,42.004951597828
-87.9205108264927,42.004953430281
-87.9201248764046,42.0049603851075
-87.9194966961599,42.0049717019659
-87.9185961979082,42.0049879201982
-87.9152679840214,42.0050477962715
-87.9149414348737,42.0050536681739
-87.9147639216291,42.0050568571505
-87.9138194850679,42.0050738260793
-87.9137708392366,42.0050746908099
-87.9137708222148,42.005211846863
-87.9137704639846,42.0081557649807
-87.9137704272848,42.0084301839506
-87.9137704039623,42.0086005987376
-87.9137703895288,42.0087045381405
-87.9137511649567,42.0087055383831
-87.9134815145075,42.0087148533246
-87.9133833522504,42.0087190422041
-87.9133099030156,42.0087209828246
-87.9133105929973,42.0086160955794
-87.9133108908467,42.008570817978
-87.9133055011064,42.0062578244316
-87.9130298508568,42.0062680672355
-87.9130271681235,42.0050880523808
-87.9118215433777,42.0051096823506
-87.9113354530598,42.0051183976284
-87.9113339143981,42.0050950671126
-87.9090822228637,42.0051790818318
-87.9087144250235,42.0051923202267
-87.9082742774939,42.0052080356818
-87.9082742968038,42.005227244589
-87.9076735464287,42.0052486732163
-87.907680216274,42.0087630271082
-87.907680347591,42.008820655438
-87.9076804820183,42.0089218064531
-87.905750351978,42.0089905960034
-87.9054255779897,42.0089040931579
-87.904037139433,42.0085342048125
-87.9024551535988,42.0081104588572
-87.9023834682407,42.0080912572712
-87.9023843683738,42.0079162399309
-87.8991620535404,42.0070499196058
-87.8987588877408,42.0069278145566
-87.8983542600939,42.0067934631591
-87.8979302709314,42.0066390585959
-87.8975639790944,42.0064949155444
-87.8971792799913,42.006331162977
-87.896999030887,42.0062500172935
-87.8967053819179,42.0061154235325
-87.8959834793549,42.0057845245731
-87.895983393786,42.005646600353
-87.8959202425603,42.005648664857
-87.8957626588051,42.0056538825196
-87.8957627515406,42.0058766008079
-87.8953093382497,42.0056687826266
-87.8942946473608,42.005702172438
-87.8943462066064,42.0027076483121
-87.894040617821,42.0027188616474
-87.8935467638227,42.0027369821959
-87.8935732242281,42.0032433884251
-87.8935778789069,42.0033324867705
